-2.817621389042253566e-01,1.084710489276496492e+00,6.202688957724966645e-01,-4.636195689956552901e-03,-7.083901312338567458e-01,-1.476888663968055349e-01,-2.653774693537592211e-01,7.662458245675989321e-01,-1.500284032624744190e+00,-2.810074411193485000e-01,3.451204778209788770e-01,1.404472380058900127e-01,-5.389721024035957209e-01,-2.512557628068367022e-01,-3.581691635350175429e-01
-3.584668820942776279e-01,8.490363690942500652e-01,6.825488769113806642e-01,-7.632733161148211321e-02,-4.173450277708836142e-01,-1.717542103575194490e-01,-9.283680995307859452e-02,3.312110230777011166e-01,-5.519709756996382666e-01,8.661232165772025926e-02,-2.142385400162441500e-01,-3.408197159836535983e-02,-1.877171750568837338e-01,9.274295966839164740e-02,-1.135935709502417651e-01
-4.527044772054331090e-01,8.993454521462976858e-01,1.047291324580233773e+00,1.747081254332439881e-01,-5.396621668585818155e-01,-6.504696386507839989e-01,-4.245278371355195590e-01,8.142372241534334698e-01,-7.911951762442501757e-01,1.812881025742579810e-01,3.981540996149410261e-01,1.378931972930123595e-01,-1.154330163358828487e-01,-2.477217433476535391e-01,-1.742574393346721373e-01
-4.252168289733187501e-01,8.381338104088410512e-01,1.087611783637075780e+00,1.225804441496506636e-01,-5.430635039544110532e-01,-6.309484542632647353e-01,-4.066925564753932631e-01,7.596287493878901564e-01,-7.538210996218768223e-01,1.765127624786835547e-01,3.985857027649811757e-01,2.171646435122515095e-01,-1.395310639646601958e-01,-2.712805902399478275e-01,-1.863398880520804879e-01
-4.951256435634446840e-01,8.493538772447030150e-01,8.873593516816015159e-01,7.647660720071777773e-02,-6.781643135305271963e-01,-4.256823931734719513e-01,-3.459394267921039323e-01,7.946243426943836452e-01,-1.084098625300206731e+00,4.660100143030140307e-01,1.216103085577885986e-03,1.039922081552869942e-01,-2.612247209900980249e-01,-6.103927094092344990e-02,-3.398695584986254348e-01
-4.635368051981469395e-01,9.426519155144312823e-01,1.158823222132158826e+00,-2.267206441464294508e-01,-6.364360418170539324e-01,-1.970634561633664017e-01,-6.023469114900863453e-01,6.100422479128646547e-01,-1.264857022511037599e+00,2.365298711992606662e-01,-4.524314526772191258e-01,-1.482368519407700203e-01,-2.284264483870112605e-01,1.783138942532783988e-01,-2.114457777412297457e-01
-2.087738043236995744e-01,1.410060301553239803e-01,-6.116863294108314530e-01,3.678572035023532916e-01,1.296456314194861514e-01,3.736058947005859582e-03,-2.150628529004570966e-01,1.688944599363238208e-01,-7.009628850489868501e-02,1.235922995709027583e-01,-1.710258661376849731e-02,6.129568842476076918e-03,-5.285570307331238088e-02,4.318955565843975858e-02,-5.216429265689245115e-02
-7.529524050839275784e-01,1.208641360091328387e+00,-2.801048287600430564e-01,1.842050794172230277e-01,-3.569198264009711408e-01,-2.476817149014024777e-01,1.807672515153727066e-01,-8.410539748823683825e-02,-3.043327461696172104e-02,3.068227682658405606e-02,7.665785908638127200e-02,5.185208149377289188e-02,6.935458346021014520e-02,1.193929008863984231e-01,-1.102901157283233124e-01
-6.698223734870971668e-01,7.859615558347721187e-01,-9.436684743803034348e-01,5.913911605980380903e-01,-4.819105065820823708e-02,-2.502563524849413801e-01,-4.095746102212777240e-02,1.676540041932589875e-01,1.628885554734599284e-01,2.589476835348153982e-01,2.409311270304394514e-01,8.806891232220635801e-02,-1.830952216841178759e-01,1.275382380735983479e-01,2.147564042857925404e-01
-2.737175006656541454e-01,2.888559470725267642e-01,-4.193351954897922562e-01,3.652292893144304942e-01,-2.813394169875852932e-02,-1.040360328334080237e-01,-1.518778672185192025e-01,3.245773148270387765e-01,-8.876360192123641801e-02,3.423081858975346448e-01,6.849443939594228314e-02,-2.115098951509343239e-01,-1.412560856449886215e-01,1.376290470525778631e-01,1.491550638219359681e-01
-6.311224084067802442e-01,8.053624792030623647e-01,-6.533635956347181306e-01,4.456821021304505082e-01,-2.178395661972808983e-01,-4.965250073579225432e-01,3.217668245786227676e-01,1.968397292327000447e-01,6.058573672137491650e-01,4.475693072416857543e-01,5.407190914827005868e-01,1.350302950140842562e-01,-3.605557858320223574e-01,1.172923255871718834e-01,5.527645992458339874e-01
-8.854758352645236696e-02,2.720707842848597569e-01,-1.210537588871612114e+00,6.288561378055792517e-01,2.967707789387148409e-01,-1.743345841054594059e-01,-1.939409817520007795e-01,4.301131820814760864e-01,-5.200868352094553115e-01,-2.032016572751960959e-01,2.128233300283243201e-01,-5.862590667944066192e-02,-2.323552051069139035e-01,2.656332309884960191e-02,2.826495028916611307e-01
-6.252942000800819529e-03,-1.860054592676494561e-04,-6.895717177107834467e-03,5.990297592233500418e-04,-1.594067697656285400e-03,1.011713752989969878e-02,-3.388585313440811448e-03,-2.980383251327387364e-03,3.308338363952754296e-02,1.017182690148986553e-02,-9.660173247440487568e-03,-9.252959117193267080e-03,-1.481629145647679960e-02,1.448542650745588897e-02,1.404711903932329836e-02
-5.900225643347788429e-01,6.788703958612498646e-01,-9.057635122306324504e-01,5.877873901810686252e-01,2.660041637081765609e-02,-2.045241718757905836e-01,-1.828954592649827127e-01,1.901308435764794413e-01,-8.449083478631499999e-02,2.429600543474681740e-01,1.311823367331605428e-01,1.864403111066276209e-01,-1.792762387296648885e-01,-4.113823728303524219e-02,1.033804492789277274e-01
2.691853774847388983e-02,3.380578650519268646e-01,-4.162067218355487430e-01,1.227847009114121785e-01,-1.234650579955945925e-02,-3.417440186726684037e-01,3.213758946264716476e-01,1.468348844986290813e-01,-1.613630829677346612e-01,-3.681234116367063103e-01,4.590295618338308126e-01,-5.960171087910919215e-03,-1.909838710626543812e-01,-2.880258827219350087e-02,4.314132967653346862e-01
-1.152188946909576128e-01,1.913648607550262060e-01,-9.463165825098153461e-02,9.262224497713675286e-02,-3.990674392489716726e-02,-2.208122931002241829e-02,6.779344771624225751e-04,3.120838562326800486e-02,-6.448650467246615225e-02,3.920376059714551775e-02,-1.908789357372105144e-02,-1.072044407615041495e-01,-1.597392175706070783e-02,1.646302223502913581e-02,-8.245068074721750850e-02
-3.551132080137598956e-01,6.072956983436772482e-01,-1.861528807535175745e-01,9.076409254568008900e-02,-1.332284965397696197e-01,-1.444807049101024810e-01,1.452968257246976258e-01,-5.574825852830257722e-02,2.472849941300291066e-02,-3.233914348006740325e-02,6.196552549085707073e-02,8.591983697559692212e-02,6.559292665104098086e-03,-9.614684595030406622e-02,7.347661728458580038e-03
-9.048961348533633986e-01,2.145248602631100177e+00,-8.503373256228419219e-01,3.396462228911006909e-01,2.590955402231049365e-01,1.817533360288615119e-01,-8.796104175962180527e-01,-2.465157622402097681e-01,-1.983464060122404060e-01,-3.347325706022419300e-02,-3.287822192360255191e-01,-6.384265977934735492e-01,2.514695767213207325e-02,4.738107568851310930e-02,-2.678499071078532245e-01
-6.456150883506108773e-01,2.874272618199561702e+00,3.332273184855166215e-01,-4.245934009307122947e-01,-3.309860906084269305e-01,7.352393383866132059e-02,-1.089069667033885080e-01,-4.056079464888808772e-01,6.983700290967046267e-03,-1.082245116131252544e-01,9.317502550487835600e-02,-4.838881287459039227e-01,-1.366035510185690527e-01,9.590591663651287790e-02,3.394450096315258097e-02
-1.667819154532821924e-01,2.281953881975320897e+00,-5.076974940243360601e-01,1.546980042499738334e-02,-3.626317788641344464e-01,-8.231807765294715251e-01,1.068579943716136516e+00,9.149559194939776985e-02,4.452120669179843171e-01,-3.537072140932984166e-01,2.960410501203544764e-01,4.702592193570462320e-02,-2.706351124360042437e-01,-5.836656899088357719e-02,3.495669759095004769e-01
-7.661058989647613338e-01,2.254157218660069795e+00,-2.493324125253664758e-01,5.019749118185202752e-01,9.924987149853276014e-02,-2.085405551676535463e-01,5.451361800918204104e-01,-5.818667202500258373e-01,4.367068200791319743e-01,-1.908814260988714873e-01,1.030118109247710537e-02,-2.669121937362579078e-01,3.025400824641616970e-01,-1.230375152212793977e-01,-3.923792917467913144e-01
-6.825687126223121126e-01,2.026172234434010733e+00,-4.111197348637626314e-01,5.116880860577983636e-01,-2.245303206482903713e-01,-6.333412794250795619e-01,1.171804866312306181e+00,-2.792660992934130060e-01,-8.524623438658514296e-02,-6.060915679933787104e-01,4.245983481103521862e-01,-6.125727707009200051e-02,1.761295723084451426e-01,-3.615738201692235421e-02,-1.138692515648735692e-02
-1.085859031724620172e+00,2.379829442244593807e+00,2.251392970306266908e-02,5.426158456316410028e-01,-4.007066876116672227e-01,-6.168481133815074680e-01,9.804856170993238029e-01,-3.071653384032757006e-01,3.054464527843469557e-01,-1.491240788141641460e-01,1.145344272853230649e-01,-2.102241697026765166e-01,1.332100795912338764e-01,8.138691444469361991e-02,-1.172962017165448401e-01
-2.626164282187003485e-01,3.724710343176077521e-01,-3.180557404021094325e-01,2.515444715405255605e-01,8.101415742303410411e-03,-8.193855544244246780e-02,-6.170806016070641553e-02,6.637616740623106248e-02,4.170328079671493243e-02,-2.402457430786113235e-02,1.521892525172581674e-02,-1.316075160809435651e-01,-2.970807287122950030e-02,2.377988349153730904e-02,3.622149084199279695e-02
-5.750470203370545708e-01,4.053458289375249990e+00,-6.613228000958754071e-01,9.812886714764237350e-01,1.125093571099097023e+00,1.232218388212587279e-01,-1.067138279728225170e+00,2.917625685531852753e-01,-9.788570984318452073e-01,-6.611475139780895738e-01,8.250950543045630636e-02,-3.734655118135168927e-01,4.006166294888893198e-01,5.080663811523458001e-02,-3.954328545311555643e-02
-5.761392815881712925e-01,1.581419387651958441e+00,-9.444476667769957645e-03,-1.893277186196751782e-01,-2.117686549933592843e-01,-1.563480074920284846e-01,3.461441441142403819e-01,-1.285076607329541654e-01,4.235871450308391628e-01,-7.154031390760565157e-02,5.305020984259926076e-01,9.198163016034796025e-01,-3.684043612108222482e-02,7.238887869538883357e-02,1.923170540056851618e-01
-7.812037166492648010e-01,2.426155484435543297e+00,-2.016753075076531121e-01,4.300143976313096084e-01,-3.111693648230410281e-01,-4.295612187669906601e-01,1.156055335788425564e+00,-2.105499162503972621e-01,7.730538826528350338e-01,-1.070854075447433551e-01,-1.954507531732329606e-01,-6.319610862790484562e-01,5.087648995159769205e-01,3.119229071558422550e-01,-2.415206846674106123e-01
-8.091089719780636402e-01,2.332648241335216088e+00,-1.027020546456786754e+00,1.532529751760252079e+00,2.916250991681584304e-01,-2.218281719217040093e-01,4.304363016359070149e-01,1.903168697330124420e-02,-1.224221564791351913e+00,-6.168879677123354499e-01,-3.395334930799960294e-01,-7.413381241416171497e-01,3.587794452616214769e-01,-8.853104173603000560e-03,-4.602497482384747540e-01
-4.417284641346248542e-01,3.514585357163097612e+00,-4.676529555937603555e-01,-3.362922298818812328e-01,-1.390734754689124386e-01,-3.107800923440655616e-01,6.536217854143909767e-01,3.483872437281367307e-01,1.943566401061781052e-02,-6.283804825653952486e-01,-1.722521499831400904e-01,-7.161738282199467953e-01,9.640320609714600475e-02,5.875383493214998420e-01,1.884319406308753442e-01
-3.538096109624905283e-01,5.176265051722220845e-01,-4.183365334346911824e-01,2.065418093273670985e-01,3.441128972029125488e-03,9.387723412256479549e-03,-3.291983127501632578e-03,-8.007458455315387413e-02,-3.432594581526461630e-02,-1.685219337288490216e-01,-1.045536781059074327e-01,-4.889333589017014897e-02,7.673264240853008844e-02,1.460723137725116610e-02,-1.835598942542526202e-01
-4.682395339742203566e-01,1.466273016943890228e+00,-3.791141358889266177e-01,-4.457982324903440874e-02,2.217463464474904444e-01,-1.245135325197583576e-01,-1.434702586491930776e-01,-5.758933323404142879e-01,6.799168669072878091e-01,-9.589109878232286721e-02,4.438487409468053202e-01,2.035991993426078672e-01,-6.091278882753569518e-02,-3.368967179778404875e-01,-5.616752658159897271e-02
-3.781672163087877458e-01,8.926578297767855386e-01,-6.615733546723938652e-01,4.711244562882652698e-01,4.666036025264481274e-02,-2.887437392983051021e-01,-1.682016673215820102e-01,3.276168954033830683e-01,-8.075415112233548243e-01,-5.814584617262483768e-01,1.624456269208901793e-01,-2.754992786654540948e-01,3.464131892818444330e-02,-5.319223220326430718e-02,1.841786235535017302e-01
-5.198177755886042029e-01,1.692082974691448971e+00,-4.177163958448909531e-02,3.955029319569443036e-01,-2.221205677339109508e-01,-2.212735957701996714e-01,7.564239321979365771e-01,-4.462489291749097142e-02,5.978289092017627371e-03,1.368331190434458056e-01,-2.801988032010507834e-01,-3.132625703761925950e-01,4.711948026019225910e-01,1.133478131631288771e-01,-3.625610566340211061e-01
-1.924121066863418716e-01,9.540325314448638849e-01,-6.247712717071941535e-01,8.069170379906003276e-01,3.190844977430569718e-01,-2.986447638038449703e-01,4.633700432259014734e-01,5.964395750700259707e-03,-6.565605425371455750e-01,-3.717865132073542855e-01,1.627868347447137265e-01,-4.527489141926480803e-02,8.435970503876188270e-03,-1.681594897751863549e-01,2.760745841842497383e-01
-3.787660794936034692e-01,2.113028577016950571e+00,-2.598265609444475044e-01,5.572432132452692644e-01,3.297651616553604059e-01,7.164332480379889678e-02,1.796973198804983074e-01,1.103127534741834836e-01,-2.944820244083354299e-01,1.680779501467590531e-01,-3.913690344389388065e-02,1.952694820649885366e-01,3.303150733871685341e-01,3.627210301185679331e-01,2.787392057811677315e-01
-9.204339920464185143e-01,1.556704752061557784e+00,-6.630512819892200316e-01,4.672781828228691481e-01,-1.657931559427576196e-01,-1.952395384033775161e-01,5.210487142569922292e-02,-1.487625636651946359e-01,-3.128867161670481067e-01,-3.512818944041431468e-01,-2.953047297842112950e-01,-8.112944742748087745e-02,1.195209280836829757e-01,-7.224178821693701125e-02,-7.312107060597213826e-01
-2.334952862374056470e-01,3.322717710439689331e-01,-2.263839441213402193e-01,3.412437429110801723e-01,3.272004216242108132e-02,-5.325117313757712911e-02,-3.156050035137646093e-02,1.226303179465146609e-01,-9.182535675611919190e-03,-1.310944793333826408e-02,8.412787404715188488e-02,1.147943351550939906e-01,-5.225140791249412858e-02,-8.350943598188353967e-02,-2.905424022298332132e-02
-7.151428302859289543e-01,8.128554310069213695e-01,-1.214149163919013397e+00,7.649537673124370274e-01,-4.541515673847987267e-03,-2.703616142002835954e-01,-7.852474761312286389e-02,3.155094818702141035e-01,7.180273503181688888e-02,3.069555325128759393e-01,2.309110360092792025e-01,2.605234517239482517e-02,-1.860934279763542254e-01,7.281604904411755064e-02,1.584439591479980536e-01
-8.212940477850682042e-01,1.979722654042636254e+00,-2.033861676208917668e+00,1.013300601379359511e+00,5.616644444075717946e-01,-2.467534819313122463e-01,-8.046267424123758616e-01,2.456771633185587111e-01,-6.203778843769889306e-01,1.268638205935801455e-01,4.678712906844019748e-01,2.983939783470735407e-01,-3.729760645746206804e-01,-4.140788470633534057e-01,-4.683647926535527972e-02
-8.487910696781515441e-01,1.390140200731617703e+00,-2.855932168888173361e-01,1.830277829750467378e-01,-4.749669204639108133e-01,-6.263244594330463766e-01,5.776992903242988975e-01,-1.160761365515435989e-01,3.291114028191756136e-01,1.152870316342313045e-02,4.691253835351050228e-01,4.662582566136271867e-01,-1.930671918736019121e-01,-1.843084433472449157e-01,-7.342331757956450933e-02
-3.457358307087771143e-01,5.183200156332907760e-01,2.726231266931301023e-01,1.246101711824464525e-01,-2.396205799959492955e-01,-2.699137964379351162e-01,-4.098165643495507160e-01,3.351198803793671854e-01,-4.745555790321500655e-01,4.204693753609063667e-02,-2.200315612644180435e-02,-3.253093391924710004e-03,-9.959778230138592592e-02,4.054396928332235084e-02,3.824494691084291687e-02
-3.878338439532005300e-01,9.400173618460343494e-01,1.705634498676070754e-01,3.603618216385482964e-01,4.599024625135808564e-02,5.355013222561186975e-02,1.791632408088303652e-01,-1.364284224083991137e-01,-2.974111528879669342e-01,-4.681456175948575660e-02,-3.194007658967402685e-01,-3.755217712686260700e-01,3.479158005269165632e-01,2.067009038879438487e-01,-5.741567901111818695e-02
-5.112133419260688205e-01,2.598290844722375148e+00,-5.220798671893310816e-01,1.529560340016772879e-01,6.242701588100876275e-01,1.023790278355873051e-01,-7.942648530188778366e-01,5.086487227483665885e-02,3.513853226990649170e-01,2.772302689823775701e-01,7.809218707877255694e-01,7.541040900578678263e-01,-5.025403278223289361e-02,-1.391270918855918304e-01,6.470369682768465358e-01
-2.109571526657567087e-01,1.103787136020679127e-01,-6.574344341354190213e-01,4.519125365357270496e-01,1.250075608185122478e-01,-4.692056561089117533e-02,-2.815151848767598608e-01,3.288907079393300625e-01,-1.665707827116247666e-02,4.216685391379463854e-01,1.111825175026427276e-01,-9.788663977064598898e-04,-2.063593616298920186e-01,1.122797868271506599e-01,2.676332657578026630e-01
-9.961873925719422207e-01,1.303744234669332425e+00,-8.033534738373927508e-01,1.084893633298766868e+00,-1.907347271547344125e-01,-7.538055585668795855e-01,-2.374970538638199180e-01,9.605850926728841666e-01,2.155739372257814424e-01,6.584914694734963492e-01,6.097034184469833917e-01,-2.606534196984021667e-01,-1.771468913033729109e-01,2.333638665045751903e-01,5.613609873255512861e-01
-4.821075179964834923e-01,7.198494538689248490e-01,-1.881771415282832649e+00,1.033676169738421802e+00,3.142003555127572678e-01,-2.838626943711014539e-01,-3.314063420865562271e-01,5.932555118724374132e-01,-5.140396980306500829e-01,7.966578423090936445e-02,2.768837086853707663e-01,-3.238968864086496507e-02,-3.273470957848418905e-01,1.025201269087320372e-01,4.456163282148781768e-01
-4.795399205206261062e-01,1.674362526732234402e+00,-7.644401420711836037e-01,1.769756294320365964e-01,-7.808545161379729094e-02,3.044887165038200338e-01,-3.423159815500022018e-01,-8.628390770988096647e-02,-8.604619983982618459e-02,1.799207377060953461e-01,-6.154672079173848648e-02,-2.995643136527832984e-01,2.389431339672251631e-01,-2.834480129785699187e-01,-6.754951956428677518e-01
4.909859225271606675e-02,1.079169302522978713e+00,-5.810954373952462726e-01,-1.094545876395158768e-01,5.780119836453594395e-01,1.102738573691565693e-01,-3.690901715972529917e-01,-5.443156328811703526e-01,-3.066005451017038697e-01,-8.228137926445809880e-01,2.221221838857759812e-01,2.271563094691155249e-01,5.559674288587729968e-02,-5.020299085133690387e-01,-2.375635074560284443e-01
-6.618447734025667550e-01,1.179325957054128127e+00,-4.608375420246467458e-02,-2.329146588300223808e-02,-4.748953070526928388e-01,-4.995364283054644083e-01,6.716935582651261116e-01,-1.612798000017769684e-01,4.010571926692600986e-01,1.349491828546559025e-03,3.932085629091229828e-01,3.562667656916630454e-01,-7.610237855298926379e-02,-8.243524328394380429e-02,-5.565483953998230648e-02
-1.160712510827464738e+00,2.636919850091154149e+00,-2.182597639894130470e+00,1.309517638710944620e+00,-3.764639234012999436e-02,-9.805300133722348876e-01,2.779643020759919869e-01,9.091833993566290628e-01,-1.709123038595073418e-01,3.668015623782818757e-01,8.661518920131159316e-01,-8.306445781137822282e-02,-6.593227424951535465e-01,2.475341894435113266e-01,8.472330799178047211e-01
-6.874082323906136605e-01,2.042803881685539391e+00,6.630849484338204869e-01,4.750523516629102244e-02,-7.112502472973408763e-01,-8.838990096035895805e-01,4.346167581604721275e-01,4.761561847239642598e-01,-7.600335577722108771e-02,3.272452364224088805e-01,7.372931701576782570e-01,3.875348507185471525e-01,-4.886864485158015081e-01,-1.395577363898265477e-01,2.275559244054583818e-01
-3.799066167390509063e-01,2.448475633983064448e+00,1.402186027168556226e+00,-4.932891905980816283e-01,-2.553877759137826997e-01,-6.635316603706616911e-01,-4.734019426825152310e-01,3.963362140952098600e-01,-2.262133375842186322e-01,4.406330743097199854e-01,7.270164770492636430e-01,6.804281515207594166e-02,-2.128683359299236577e-01,-2.920338880075271648e-01,4.485265476630829196e-01
-5.844313662827724798e-01,1.676379342590182286e+00,-1.717327429122192106e-01,-1.211475353171700270e-02,-4.516168796108710470e-01,-8.028565056505370112e-01,8.513735851622384887e-01,-4.798180016463800962e-02,-1.296193909747865858e-01,-5.862145608641924355e-01,6.311199703031323827e-01,3.861400956242029281e-01,-2.053522427982694687e-01,-2.275062539207508838e-01,2.238893804939842413e-01
-8.572129340864792502e-01,2.385671871755008056e+00,1.230142910213970625e-01,3.821862313421978824e-02,-3.971738703641776724e-01,-3.271789303003840854e-01,2.980718742293789192e-01,-4.012454090939043261e-01,4.857708521922918798e-01,-2.070817820828086409e-01,6.749578781447428399e-01,-1.576709253986626202e-01,-9.577095253343127779e-02,-2.596084256055297135e-01,1.329442221633165000e-01
-8.275776328208181987e-01,1.486464486899416571e+00,9.777318254871592007e-01,-8.348083614426439480e-02,-8.022945837917755396e-01,-3.431746670181386460e-01,-5.038856500512560732e-01,5.648768490043191148e-01,-1.320675652995301208e+00,1.346150646559954034e-01,-3.455088044317339291e-01,-8.377672901992098270e-03,-1.810507046993611036e-01,9.427796772098072375e-02,-3.093012438097890726e-01
-9.595182177775987142e-01,1.879685295920843213e+00,1.176592804775190793e+00,-9.347414355789405386e-04,-1.033303642459830973e+00,-9.156980198105135749e-01,1.405794642360556346e-01,6.398374821871989360e-01,-5.253520340571178338e-01,2.849699171204852499e-01,4.601059619595673778e-01,3.563853238485549801e-01,-3.937851717906546978e-01,-1.925393754134580582e-01,8.616617398421108631e-02
-6.448733235534027664e-01,2.391897173388616959e+00,1.271108476568111545e+00,-5.401046496349533044e-01,-7.108124182905597443e-01,4.907022720508001368e-01,-1.174351179399371059e+00,-1.181584442126008827e-02,-1.230595936617049357e+00,-1.037888112104467554e-02,-7.358404778335856378e-01,-7.121923617361832770e-01,-3.908841604537252046e-01,1.810062086445887453e-01,6.297819065592635997e-03
-8.027495251084553196e-01,1.519199439973960786e+00,1.325875695489891759e-01,-3.023292951848447624e-03,-6.095950111223099599e-01,-7.247531175523730385e-01,8.151311246327672677e-01,-2.024903642160977291e-01,4.394702700163038989e-01,-5.713707881690775758e-02,6.163327148143624701e-01,4.185168222993497222e-01,-1.855841572821732566e-01,-1.866254521603833150e-01,1.249527205852282580e-01
-6.474014010352262538e-01,1.209171961848824806e+00,9.278048108645264858e-01,-8.454698348998279656e-02,-7.821297774025920413e-01,-7.887377961508712509e-01,2.251657215532978373e-01,4.745679762339055086e-01,-2.247681188535009256e-01,2.297438638459852744e-01,3.935914519491626185e-01,2.212302486520883182e-01,-3.408552992421732264e-01,2.390760981259668766e-02,1.546793299707420744e-01
6.175060010970364818e-03,5.736334407147301029e-01,1.895307849895672830e-02,-2.506067624493796969e-02,5.931100012159933044e-02,-2.144253999440146052e-01,1.583647146124945726e-01,-7.747563081037721344e-02,-8.839656653987472135e-01,-5.937110167011145911e-01,1.073908038137961207e-01,2.788774595191361727e-01,-1.058108359303150253e-01,-2.994483414356077233e-01,-9.362132827664439161e-02
-1.289608408465569775e-02,-7.589267305201386968e-03,2.372181256663774551e-04,1.169203800897914147e-01,1.152966019283817312e-01,2.312303434737460889e-02,4.292742580675119532e-03,4.640839502619749368e-02,-1.300513893332314388e-02,-1.011272526108560055e-01,-1.921783729751816959e-03,1.298093965766397850e-01,8.553892489167728985e-02,-1.218092707598423946e-01,-1.196938130494927810e-01
8.627803303427115100e-01,1.678163609695920933e+00,-1.025437283928955223e-01,-7.362705579414369206e-01,6.377072790859135143e-01,3.702128130052977917e-01,-4.663938433149705798e-01,-2.190843253534452695e-01,-7.473019127303085485e-01,-3.718577969880560441e-01,-2.657637367880741341e-01,-7.372093854650493827e-02,2.578095382692640047e-01,-1.075504057586122580e-01,-6.139882936253969470e-02
